confuser_pkg,target_pkg,signals
tomni,tomli,Character Replaced: n
tombi,tomli,Character Replaced: b
tomlq,tomli,Character Replaced: q
aihttp,aiohttp,Character Removed: 2 ('o')
aio.http,aiohttp,Character Added: .
aiohttpx,aiohttp,Character Added: x;Suffix Added: x
pyrwt,PyJWT,Character Replaced: r
pyjet,PyJWT,Character Replaced: e;Close Letters on QWERTY Keyboard: w => e
pyjst,PyJWT,Character Replaced: s;Close Letters on QWERTY Keyboard: w => s
pydwt,PyJWT,Character Replaced: d
pyjit,PyJWT,Character Replaced: i
pyjpt,PyJWT,Character Replaced: p
pythonjwt,PyJWT,String Substituted: py => python
pypwt,PyJWT,Character Replaced: p
pyjt,PyJWT,Character Removed: 3 ('w')
pywwt,PyJWT,Character Replaced: w
myjwt,PyJWT,Character Replaced: m
pycwt,PyJWT,Character Replaced: c
plugpy,pluggy,Ascii Homoglpyh: g => p;Character Replaced: p
ploggy,pluggy,Character Replaced: o;Swap Vowel: u => o
plugy,pluggy,Character Removed: 3 ('g');Character Removed: 4 ('g')
apluggy,pluggy,Character Added: a
virtualenvy,virtualenv,Character Added: y
jvirtualenv,virtualenv,Character Added: j
virtualenv2,virtualenv,Character Added: 2;Suffix Added: 2
gqlalchemy,SQLAlchemy,Character Replaced: g
cqlalchemy,SQLAlchemy,Character Replaced: c;Close Letters on QWERTY Keyboard: s => c
rqlalchemy,SQLAlchemy,Bit Flips: Byte 0, Bit 0;Character Replaced: r
rsqlalchemy,SQLAlchemy,Character Added: r
sqlalchemyp,SQLAlchemy,Character Added: p
kqlalchemy,SQLAlchemy,Character Replaced: k
dccutils,docutils,Ascii Homoglpyh: o => c;Character Replaced: c
aocutils,docutils,Character Replaced: a
dcutils,docutils,Character Removed: 1 ('o')
drcutils,docutils,Character Replaced: r
ocutils,docutils,Character Removed: 0 ('d')
bdocutils,docutils,Character Added: b
ddcutils,docutils,Letter Duplicated and Replaced: d;Character Replaced: d
domutils,docutils,Character Replaced: m
do-utils,docutils,Character Replaced: -
decutils,docutils,Ascii Homoglpyh: o => e;Character Replaced: e;Swap Vowel: o => e
dmcutils,docutils,Character Replaced: m
doc-utils,docutils,Character Added: -
dofutils,docutils,Character Replaced: f;Close Letters on QWERTY Keyboard: c => f
jsonschemax,jsonschema,Character Added: x;Close Letters on QWERTY Keyboard, added to end: jsonschema => x;Suffix Added: x
json2schema,jsonschema,Character Added: 2
bsonschema,jsonschema,Character Replaced: b
jonschema,jsonschema,Character Removed: 1 ('s')
json-schema,jsonschema,Character Added: -
auth,google-auth,Separated Section Removed: 0 ('g')
google-oauth,google-auth,Character Added: o;Containing Character Added: o
fileblock,filelock,Character Added: b
greenet,greenlet,Character Removed: 5 ('l')
greennet,greenlet,Letter Duplicated and Replaced: n;Character Replaced: n
cachetoolz,cachetools,Character Replaced: z;Close Letters on QWERTY Keyboard: s => z
wrap2,wrapt,Character Replaced: 2
wrapg,wrapt,Character Replaced: g;Close Letters on QWERTY Keyboard: t => g
wrap,wrapt,Character Removed: 4 ('t')
wrapc,wrapt,Character Replaced: c
wraps,wrapt,Character Replaced: s
wrapit,wrapt,Character Added: i
rapt,wrapt,Character Removed: 0 ('w')
wrapp,wrapt,Character Replaced: p
modules,pyasn1-modules,Separated Section Removed: 0 ('p')
pyyarrow,pyarrow,Character Added: y;Character Added: y;Containing Character Added: y;Containing Character Added: y;Letter Duplicated: y
pyarrot,pyarrow,Character Replaced: t
toolbelt,requests-toolbelt,Separated Section Removed: 0 ('r')
tdata,tzdata,Character Removed: 1 ('z')
tkdata,tzdata,Character Replaced: k
ezdata,tzdata,Character Replaced: e
dzdata,tzdata,Character Replaced: d
tfdata,tzdata,Character Replaced: f
iniconfig.py,iniconfig,Suffix Added: .py
uniconfig,iniconfig,Character Replaced: u;Swap Vowel: i => u;Close Letters on QWERTY Keyboard: i => u
miniconfig,iniconfig,Character Added: m
extensions,mypy-extensions,Separated Section Removed: 0 ('m')
yalr,yarl,Letters Swapped
yail,yarl,Character Replaced: i
barl,yarl,Character Replaced: b
yarlp,yarl,Character Added: p;Close Letters on QWERTY Keyboard, added to end: yarl => p
yaul,yarl,Character Replaced: u
yar,yarl,Character Removed: 3 ('l')
yarb,yarl,Character Replaced: b
arl,yarl,Character Removed: 0 ('y')
yarp,yarl,Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
karl,yarl,Character Replaced: k
yarf,yarl,Character Replaced: f
yara,yarl,Character Replaced: a
parl,yarl,Character Replaced: p
yaro,yarl,Character Replaced: o;Close Letters on QWERTY Keyboard: l => o
yatl,yarl,Character Replaced: t;Close Letters on QWERTY Keyboard: r => t
earl,yarl,Character Replaced: e;Swap Vowel: y => e
yall,yarl,Character Replaced: l
qarl,yarl,Character Replaced: q
yapl,yarl,Character Replaced: p
yaxl,yarl,Character Replaced: x
yajl,yarl,Character Replaced: j
yasl,yarl,Character Replaced: s
yarll,yarl,Character Added: l;Character Added: l;Containing Character Added: l;Containing Character Added: l;Letter Duplicated: l;Letter Duplicated and Replaced
carl,yarl,Character Replaced: c
yark,yarl,Character Replaced: k;Close Letters on QWERTY Keyboard: l => k
yawl,yarl,Character Replaced: w
yadl,yarl,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
yacl,yarl,Character Replaced: c
marl,yarl,Character Replaced: m
yarr,yarl,Character Replaced: r
yarm,yarl,Character Replaced: m
yarc,yarl,Character Replaced: c
yard,yarl,Character Replaced: d
aoauthlib,oauthlib,Character Added: a;Containing Character Added: a
moauthlib,oauthlib,Character Added: m
annotated,annotated-types,Separated Section Removed: 1 ('n')
more,more-itertools,Separated Section Removed: 1 ('o')
moore-itertools,more-itertools,Character Added: o;Character Added: o;Containing Character Added: o;Containing Character Added: o;Letter Duplicated: o
dislib,distlib,Character Removed: 3 ('t')
dstlib,distlib,Character Removed: 1 ('i')
multdict,multidict,Character Removed: 4 ('i')
exceptiongroups,exceptiongroup,Character Added: s;Suffix Added: s
toolkit,tomlkit,Letter Duplicated and Replaced: o;Character Replaced: o
markdownpy,markdown-it-py,Separated Section Removed: 1 ('a')
esutil,psutil,Character Replaced: e
vsutil,psutil,Character Replaced: v
lsutil,psutil,Character Replaced: l;Close Letters on QWERTY Keyboard: p => l
dsutil,psutil,Ascii Homoglpyh: p => d;Character Replaced: d
rsutil,psutil,Character Replaced: r
dpsutil,psutil,Character Added: d
pyutil,psutil,Character Replaced: y
osutil,psutil,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: o;Close Letters on QWERTY Keyboard: p => o
pvutil,psutil,Character Replaced: v
sutil,psutil,Character Removed: 0 ('p')
fsutil,psutil,Character Replaced: f
pwutil,psutil,Character Replaced: w;Close Letters on QWERTY Keyboard: s => w
putil,psutil,Character Removed: 1 ('s')
p4util,psutil,Character Replaced: 4
psutial,psutil,Character Added: a
pxutil,psutil,Character Replaced: x;Close Letters on QWERTY Keyboard: s => x
tsutil,psutil,Character Replaced: t
sputil,psutil,Letters Swapped
pdutil,psutil,Character Replaced: d;Close Letters on QWERTY Keyboard: s => d
frozenlist2,frozenlist,Character Added: 2;Suffix Added: 2
murl,mdurl,Character Removed: 1 ('d')
mdul,mdurl,Character Removed: 3 ('r')
durl,mdurl,Character Removed: 0 ('m')
ai-signal,aiosignal,Character Replaced: -
biosignal,aiosignal,Bit Flips: Byte 0, Bit 1;Character Replaced: b
aiosignald,aiosignal,Character Added: d
tqdmp,tqdm,Character Added: p
qqdm,tqdm,Character Replaced: q
tqdj,tqdm,Character Replaced: j;Close Letters on QWERTY Keyboard: m => j
tkdm,tqdm,Character Replaced: k
tqdn,tqdm,Ascii Homoglpyh: m => n;Character Replaced: n;Close Letters on QWERTY Keyboard: m => n
cqdm,tqdm,Character Replaced: c
tqdl,tqdm,Character Replaced: l
mtqdm,tqdm,Character Added: m;Containing Character Added: m
nqdm,tqdm,Character Replaced: n
tsdm,tqdm,Character Replaced: s;Close Letters on QWERTY Keyboard: q => s
mqdm,tqdm,Character Replaced: m
tdm,tqdm,Character Removed: 1 ('q')
atqdm,tqdm,Character Added: a
tqdme,tqdm,Character Added: e
vmock,mock,Character Added: v
bock,mock,Bit Flips: Byte 0, Bit 3;Character Replaced: b
mocr,mock,Character Replaced: r
mcok,mock,Letters Swapped
mork,mock,Character Replaced: r
sock,mock,Character Replaced: s
qmock,mock,Character Added: q
rock,mock,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: r
smock,mock,Character Added: s
mocka,mock,Character Added: a
moc,mock,Character Removed: 3 ('k')
yock,mock,Character Replaced: y
nock,mock,Ascii Homoglpyh: m => n;Bit Flips: Byte 0, Bit 1;Character Replaced: n;Close Letters on QWERTY Keyboard: m => n
mdock,mock,Character Added: d
mockpy,mock,Suffix Added: py
cock,mock,Character Replaced: c
mok,mock,Character Removed: 2 ('c')
moco,mock,Character Replaced: o;Close Letters on QWERTY Keyboard: k => o
jmock,mock,Character Added: j;Double hit character: j
lock,mock,Bit Flips: Byte 0, Bit 0;Character Replaced: l
mocs,mock,Character Replaced: s
monk,mock,Character Replaced: n
amock,mock,Character Added: a
moca,mock,Character Replaced: a
tock,mock,Character Replaced: t
umock,mock,Character Added: u
muck,mock,Character Replaced: u;Swap Vowel: o => u
mockr,mock,Character Added: r
mocy,mock,Character Replaced: y
mocp,mock,Character Replaced: p
dock,mock,Character Replaced: d
mack,mock,Ascii Homoglpyh: o => a;Character Replaced: a;Swap Vowel: o => a
async,async-timeout,Separated Section Removed: 1 ('s')
timeout,async-timeout,Separated Section Removed: 0 ('a')
swipy,scipy,Character Replaced: w
hcipy,scipy,Character Replaced: h
sciopy,scipy,Character Added: o;Double hit character: o
slipy,scipy,Character Replaced: l
scilpy,scipy,Character Added: l;Double hit character: l
gscipy,scipy,Character Added: g
scupy,scipy,Character Replaced: u;Swap Vowel: i => u;Close Letters on QWERTY Keyboard: i => u
seipy,scipy,Character Replaced: e
scip,scipy,Character Removed: 4 ('y')
shipy,scipy,Character Replaced: h
scipp,scipy,Character Replaced: p
scimpy,scipy,Character Added: m
scmpy,scipy,Character Replaced: m
scpy,scipy,Character Removed: 2 ('i')
scipe,scipy,Character Replaced: e;Swap Vowel: y => e
cscipy,scipy,Character Added: c;Containing Character Added: c;Double hit character: c
scipu,scipy,Character Replaced: u;Swap Vowel: y => u;Close Letters on QWERTY Keyboard: y => u
sc4py,scipy,Character Replaced: 4
sci,scipy,Suffix Removed: py
sipy,scipy,Character Removed: 1 ('c')
skipy,scipy,Character Replaced: k
snipy,scipy,Character Replaced: n
bcipy,scipy,Character Replaced: b
scippy,scipy,Character Added: p;Character Added: p;Containing Character Added: p;Containing Character Added: p;Letter Duplicated: p
sciapy,scipy,Character Added: a
sczpy,scipy,Character Replaced: z
scipyx,scipy,Character Added: x;Suffix Added: x
saipy,scipy,Character Replaced: a
sciby,scipy,Ascii Homoglpyh: p => b;Character Replaced: b
sc3py,scipy,Character Replaced: 3
scopy,scipy,Character Replaced: o;Swap Vowel: i => o;Close Letters on QWERTY Keyboard: i => o
scirpy,scipy,Character Added: r
scipr,scipy,Character Replaced: r
zillow,pillow,Character Replaced: z
p8llow,pillow,Character Replaced: 8;Close Letters on QWERTY Keyboard: i => 8
pill9w,pillow,Character Replaced: 9;Close Letters on QWERTY Keyboard: o => 9
pjllow,pillow,Ascii Homoglpyh: i => j;Character Replaced: j;Close Letters on QWERTY Keyboard: i => j
piglow,pillow,Character Replaced: g
pillox,pillow,Character Replaced: x
overage,coverage,Character Removed: 0 ('c')
qoverage,coverage,Character Replaced: q
koverage,coverage,Character Replaced: k
djecorator,decorator,Character Added: j
decoratory,decorator,Character Added: y
decorators,decorator,Character Added: s;Suffix Added: s
bill,dill,Ascii Homoglpyh: d => b;Character Replaced: b
dial,dill,Character Replaced: a
dwll,dill,Character Replaced: w
disl,dill,Character Replaced: s
rill,dill,Character Replaced: r;Close Letters on QWERTY Keyboard: d => r
jill,dill,Character Replaced: j
dull,dill,Character Replaced: u;Swap Vowel: i => u;Close Letters on QWERTY Keyboard: i => u
dkill,dill,Character Added: k;Double hit character: k
dila,dill,Character Replaced: a
kill,dill,Bit Flips: Byte 0, Bit 3;Character Replaced: k
will,dill,Character Replaced: w;Close Letters on QWERTY Keyboard: d => w
dipl,dill,Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
gill,dill,Bit Flips: Byte 0, Bit 1;Character Replaced: g
till,dill,Character Replaced: t
qdill,dill,Character Added: q
drill,dill,Character Added: r
deprecate,Deprecated,Character Removed: 9 ('d')
flash,Flask,Character Replaced: h
flack,Flask,Character Replaced: c;Close Letters on QWERTY Keyboard: s => c
flaskz,Flask,Character Added: z
clask,Flask,Character Replaced: c;Close Letters on QWERTY Keyboard: f => c
flaskk,Flask,Character Added: k;Character Added: k;Containing Character Added: k;Containing Character Added: k;Letter Duplicated: k;Letter Duplicated and Replaced
flasc,Flask,Character Replaced: c
rflask,Flask,Character Added: r;Double hit character: r
flaskr,Flask,Character Added: r
flapsk,Flask,Character Added: p
slask,Flask,Character Replaced: s
flaks,Flask,Letters Swapped
flaski,Flask,Character Added: i;Close Letters on QWERTY Keyboard, added to end: flask => i
elask,Flask,Bit Flips: Byte 0, Bit 1;Character Replaced: e;Close Letters on QWERTY Keyboard: f => e
dflask,Flask,Character Added: d;Double hit character: d
flasks,Flask,Character Added: s;Containing Character Added: s;Suffix Added: s
flass,Flask,Character Replaced: s
cflask,Flask,Character Added: c;Double hit character: c
f-ask,Flask,Character Replaced: -
flisk,Flask,Character Replaced: i;Swap Vowel: a => i
flesk,Flask,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
jflask,Flask,Character Added: j
flast,Flask,Character Replaced: t
anaio,anyio,Character Replaced: a;Swap Vowel: y => a
apyio,anyio,Character Replaced: p
antio,anyio,Character Replaced: t;Close Letters on QWERTY Keyboard: y => t
anvio,anyio,Character Replaced: v
ansio,anyio,Character Replaced: s
anyioc,anyio,Character Added: c
isodate2,isodate,Character Added: 2;Close Letters on QWERTY Keyboard, added to end: isodate => 2;Suffix Added: 2
isodata,isodate,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
isolate,isodate,Character Replaced: l
python-edotenv,python-dotenv,Character Added: e;Containing Character Added: e;Double hit character: e
python-dotenvx,python-dotenv,Character Added: x;Suffix Added: x
py-dotenv,python-dotenv,String Substituted: python => py
http,httpx,Character Removed: 4 ('x');Suffix Removed: x
httpsx,httpx,Character Added: s;Double hit character: s
httpq,httpx,Character Replaced: q
httpj,httpx,Character Replaced: j
whttpx,httpx,Character Added: w
httpc,httpx,Character Replaced: c;Close Letters on QWERTY Keyboard: x => c
httpxc,httpx,Character Added: c;Close Letters on QWERTY Keyboard, added to end: httpx => c
httpz,httpx,Character Replaced: z;Close Letters on QWERTY Keyboard: x => z
httpxy,httpx,Character Added: y
http1,httpx,Character Replaced: 1
httpy,httpx,Character Replaced: y
mccube,mccabe,Character Replaced: u;Swap Vowel: a => u
h1,h11,Character Removed: 1 ('1');Character Removed: 2 ('1');Suffix Removed: 1
h1s,h11,Character Replaced: s
h1d,h11,Character Replaced: d
openpyexl,openpyxl,Character Added: e;Containing Character Added: e
httpcode,httpcore,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
httpcord,httpcore,Character Replaced: d;Close Letters on QWERTY Keyboard: e => d
rpds.py,rpds-py,Character Replaced: .;Separator Changed: - => .
rpds,rpds-py,Separated Section Removed: 1 ('p');Suffix Removed: -py
rpls-py,rpds-py,Character Replaced: l
plus,proto-plus,Separated Section Removed: 0 ('p')
nxml,lxml,Character Replaced: n
pxml,lxml,Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
lxxl,lxml,Letter Duplicated and Replaced: x;Character Replaced: x
lsml,lxml,Character Replaced: s;Close Letters on QWERTY Keyboard: x => s
bxml,lxml,Character Replaced: b
exml,lxml,Character Replaced: e
rlxml,lxml,Character Added: r
uxml,lxml,Character Replaced: u
lxmlx,lxml,Character Added: x;Containing Character Added: x;Suffix Added: x
hxml,lxml,Character Replaced: h
lxm3,lxml,Character Replaced: 3
sxml,lxml,Bit Flips: Byte 0, Bit 4;Bit Flips: Byte 0, Bit 5;Character Replaced: s
lxmlh,lxml,Character Added: h
gxml,lxml,Character Replaced: g
jxml,lxml,Ascii Homoglpyh: l => j;Character Replaced: j
ixml,lxml,Ascii Homoglpyh: l => i;Character Replaced: i;Close Letters on QWERTY Keyboard: l => i
rxml,lxml,Character Replaced: r
lxmf,lxml,Character Replaced: f
ypcodestyle,pycodestyle,Letters Swapped
gitpy,GitPython,String Substituted: python => py
asgirefs,asgiref,Character Added: s;Containing Character Added: s;Suffix Added: s
msgpacku,msgpack,Character Added: u;Close Letters on QWERTY Keyboard, added to end: msgpack => u
umsgpack,msgpack,Character Added: u
magpack,msgpack,Character Replaced: a;Close Letters on QWERTY Keyboard: s => a
