confuser_pkg,target_pkg,signals
alibi,alibi-detect,Separated Section Removed: 1 ('l')
detect,alibi-detect,Separated Section Removed: 0 ('a')
alie,alien,Character Removed: 4 ('n')
align,alien,Character Replaced: g
aline,alien,Letters Swapped
algen,alien,Character Replaced: g
alienpy,alien,Suffix Added: py
progress,alive-progress,Separated Section Removed: 0 ('a')
aliyun-python-sdk,aliyun-python-sdk-alidns,Separated Section Removed: 3 ('y')
aliyun-python-sdk,aliyun-python-sdk-alimt,Separated Section Removed: 3 ('y')
aliyun-python-sdk-scdn,aliyun-python-sdk-cdn,Character Added: s;Containing Character Added: s;Double hit character: s
aliyun-python-sdk,aliyun-python-sdk-cdn,Separated Section Removed: 3 ('y')
aliyun-python-sdk-dcdn,aliyun-python-sdk-cdn,Character Added: d;Containing Character Added: d;Double hit character: d
aliyun-python-sdk-cbn,aliyun-python-sdk-cdn,Ascii Homoglpyh: d => b;Character Replaced: b
aliyun-python-sdk-cams,aliyun-python-sdk-cms,Character Added: a;Containing Character Added: a
aliyun-python-sdk,aliyun-python-sdk-cms,Separated Section Removed: 3 ('y')
aliyun-python-sdk-kms,aliyun-python-sdk-cms,Character Replaced: k
aliyun-python-sdk-oms,aliyun-python-sdk-cms,Ascii Homoglpyh: c => o;Character Replaced: o
aliyun-python-sdk-cs,aliyun-python-sdk-cms,Character Removed: 19 ('m')
aliyun-python-sdk-cas,aliyun-python-sdk-cms,Character Replaced: a
aliyun-python-sdk-ims,aliyun-python-sdk-cms,Character Replaced: i
aliyun-python-sdk-ccs,aliyun-python-sdk-cms,Letter Duplicated and Replaced: c;Character Replaced: c
aliyun-python-sdk-core,aliyun-python-sdk-core-v3,Separated Section Removed: 4 ('u')
aliyun-python-sdk,aliyun-python-sdk-core,Separated Section Removed: 3 ('y')
aliyun-python-sdk-ecs,aliyun-python-sdk-cs,Character Added: e
aliyun-python-sdk,aliyun-python-sdk-cs,Separated Section Removed: 3 ('y')
aliyun-python-sdk-cf,aliyun-python-sdk-cs,Character Replaced: f
aliyun-python-sdk-csb,aliyun-python-sdk-cs,Character Added: b
aliyun-python-sdk-cr,aliyun-python-sdk-cs,Character Replaced: r
aliyun-python-sdk-vcs,aliyun-python-sdk-cs,Character Added: v;Double hit character: v
aliyun-python-sdk-cas,aliyun-python-sdk-cs,Character Added: a;Containing Character Added: a;Double hit character: a
aliyun-python-sdk-vs,aliyun-python-sdk-cs,Character Replaced: v;Close Letters on QWERTY Keyboard: c => v
aliyun-python-sdk-ocs,aliyun-python-sdk-cs,Character Added: o;Containing Character Added: o
aliyun-python-sdk-acs,aliyun-python-sdk-cs,Character Added: a;Containing Character Added: a
aliyun-python-sdk-cms,aliyun-python-sdk-cs,Character Added: m
aliyun-python-sdk-ccs,aliyun-python-sdk-cs,Character Added: c;Character Added: c;Containing Character Added: c;Containing Character Added: c;Letter Duplicated: c;Double hit character: c
aliyun-python-sdk-acs,aliyun-python-sdk-ecs,Ascii Homoglpyh: e => a;Character Replaced: a;Swap Vowel: e => a
aliyun-python-sdk-ess,aliyun-python-sdk-ecs,Character Replaced: s;Close Letters on QWERTY Keyboard: c => s
aliyun-python-sdk-vcs,aliyun-python-sdk-ecs,Character Replaced: v
aliyun-python-sdk-ccs,aliyun-python-sdk-ecs,Character Replaced: c
aliyun-python-sdk-eci,aliyun-python-sdk-ecs,Character Replaced: i
aliyun-python-sdk,aliyun-python-sdk-ecs,Separated Section Removed: 3 ('y')
aliyun-python-sdk-ecd,aliyun-python-sdk-ecs,Character Replaced: d;Close Letters on QWERTY Keyboard: s => d
aliyun-python-sdk-ens,aliyun-python-sdk-ecs,Character Replaced: n
aliyun-python-sdk-ocs,aliyun-python-sdk-ecs,Ascii Homoglpyh: e => o;Character Replaced: o;Swap Vowel: e => o
aliyun-python-sdk-ebs,aliyun-python-sdk-ecs,Character Replaced: b
aliyun-python-sdk-cs,aliyun-python-sdk-ecs,Character Removed: 18 ('e')
aliyun-python-sdk-eas,aliyun-python-sdk-ecs,Character Replaced: a
aliyun-python-sdk,aliyun-python-sdk-kms,Separated Section Removed: 3 ('y')
aliyun-python-sdk-oms,aliyun-python-sdk-kms,Character Replaced: o;Close Letters on QWERTY Keyboard: k => o
aliyun-python-sdk-cms,aliyun-python-sdk-kms,Character Replaced: c
aliyun-python-sdk-ims,aliyun-python-sdk-kms,Character Replaced: i;Close Letters on QWERTY Keyboard: k => i
aliyun-python-sdk,aliyun-python-sdk-rds,Separated Section Removed: 3 ('y')
aliyun-python-sdk-drds,aliyun-python-sdk-rds,Character Added: d;Containing Character Added: d;Double hit character: d
aliyun-python-sdk-ros,aliyun-python-sdk-rds,Character Replaced: o
aliyun-python-sdk-rdc,aliyun-python-sdk-rds,Character Replaced: c;Close Letters on QWERTY Keyboard: s => c
aliyun-python-sdk-dds,aliyun-python-sdk-rds,Character Replaced: d;Close Letters on QWERTY Keyboard: r => d
aliyun-python-sdk,aliyun-python-sdk-slb,Separated Section Removed: 3 ('y')
aliyun-python-sdk-alb,aliyun-python-sdk-slb,Character Replaced: a;Close Letters on QWERTY Keyboard: s => a
aliyun-python-sdk-nlb,aliyun-python-sdk-slb,Character Replaced: n
aliyun-python-sdk-sls,aliyun-python-sdk-slb,Character Replaced: s
aliyun-python-sdk-hpc,aliyun-python-sdk-vpc,Character Replaced: h
aliyun-python-sdk,aliyun-python-sdk-vpc,Separated Section Removed: 3 ('y')
webdav,aliyundrive-webdav,Separated Section Removed: 0 ('a')
behave,allure-behave,Separated Section Removed: 0 ('a')
allure2-behave,allure-behave,Character Added: 2
combine,allure-combine,Separated Section Removed: 0 ('a')
pytest,allure-pytest,Separated Section Removed: 0 ('a')
python-commons,allure-python-commons,Separated Section Removed: 0 ('a')
robotframework,allure-robotframework,Separated Section Removed: 0 ('a')
py,alpaca-py,Separated Section Removed: 0 ('a')
alpaca,alpaca-py,Separated Section Removed: 1 ('l');Suffix Removed: -py
alphafold,alphafold-colabfold,Separated Section Removed: 1 ('l')
colabfold,alphafold-colabfold,Separated Section Removed: 0 ('a')
alphashapy,alphashape,Character Replaced: y;Swap Vowel: e => y
profanity-check,alt-profanity-check,Separated Section Removed: 0 ('a')
alnair,altair,Character Replaced: n
allgraph,altgraph,Letter Duplicated and Replaced: l;Character Replaced: l
updates,always-updates,Separated Section Removed: 0 ('a')
amalgam,amalgam-lang,Separated Section Removed: 1 ('m')
lang,amalgam-lang,Separated Section Removed: 0 ('a')
analytics,amplitude-analytics,Separated Section Removed: 0 ('a')
maplpy,amplpy,Letters Swapped
ampl,amplpy,Suffix Removed: py
aplpy,amplpy,Character Removed: 1 ('m')
amply,amplpy,Character Removed: 4 ('p')
pamqp,amqp,Character Added: p;Containing Character Added: p
amep,amqp,Character Replaced: e
zamqp,amqp,Character Added: z;Double hit character: z
amap,amqp,Ascii Homoglpyh: q => a;Character Replaced: a;Close Letters on QWERTY Keyboard: q => a
amqpy,amqp,Character Added: y
tamqp,amqp,Character Added: t
ammp,amqp,Letter Duplicated and Replaced: m;Character Replaced: m
amqppy,amqp,Suffix Added: py
uamqp,amqp,Character Added: u
ramqp,amqp,Character Added: r
common,amundsen-common,Separated Section Removed: 0 ('a')
databuilder,amundsen-databuilder,Separated Section Removed: 0 ('a')
analytics,analytics-python,Separated Section Removed: 1 ('n');Suffix Removed: -python
qanalytics-python,analytics-python,Character Added: q;Double hit character: q
vandroguard,androguard,Character Added: v
backup,android-backup,Separated Section Removed: 0 ('a')
ango,angr,Character Replaced: o
mngr,angr,Character Replaced: m
anglr,angr,Character Added: l
aggr,angr,Character Replaced: g;Close Letters on QWERTY Keyboard: n => g
ang,angr,Character Removed: 3 ('r')
engr,angr,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
anqr,angr,Ascii Homoglpyh: g => q;Character Replaced: q
anfr,angr,Character Replaced: f;Close Letters on QWERTY Keyboard: g => f
anydata,anndata,Character Replaced: y
annotated,annotated-types,Separated Section Removed: 1 ('n')
anno,annoy,Character Removed: 4 ('y')
anony,annoy,Letters Swapped
annot,annoy,Character Replaced: t;Close Letters on QWERTY Keyboard: y => t
ansible,ansible-base,Separated Section Removed: 1 ('n')
base,ansible-base,Separated Section Removed: 0 ('a')
builder,ansible-builder,Separated Section Removed: 0 ('a')
ansible,ansible-builder,Separated Section Removed: 1 ('n')
ansible,ansible-compat,Separated Section Removed: 1 ('n')
ansible,ansible-core,Separated Section Removed: 1 ('n')
ansible,ansible-lint,Separated Section Removed: 1 ('n')
lint,ansible-lint,Separated Section Removed: 0 ('a')
ansible,ansible-navigator,Separated Section Removed: 1 ('n')
ansible,ansible-pylibssh,Separated Section Removed: 1 ('n')
ansible,ansible-runner,Separated Section Removed: 1 ('n')
vault,ansible-vault,Separated Section Removed: 0 ('a')
ansible,ansible-vault,Separated Section Removed: 1 ('n')
asnible,ansible,Letters Swapped
ansilbe,ansible,Letters Swapped
aisible,ansible,Character Replaced: i
anisble,ansible,Letters Swapped
ansibel,ansible,Letters Swapped
ansiblepy,ansible,Suffix Added: py
ansibler,ansible,Character Added: r;Close Letters on QWERTY Keyboard, added to end: ansible => r
ansibly,ansible,Character Replaced: y;Swap Vowel: e => y
ansicolor,ansicolors,Character Removed: 9 ('s');Suffix Removed: s
ansiconv,ansicon,Character Added: v
aniwrap,ansiwrap,Character Removed: 2 ('s')
antlr4-python2-runtime,antlr4-python3-runtime,Character Replaced: 2;Close Letters on QWERTY Keyboard: 3 => 2
anltr4-tools,antlr4-tools,Letters Swapped
tools,antlr4-tools,Separated Section Removed: 0 ('a')
antsibull,antsibull-changelog,Separated Section Removed: 1 ('n')
changelog,antsibull-changelog,Separated Section Removed: 0 ('a')
antsibull-docs,antsibull-docs-parser,Separated Section Removed: 2 ('t')
manyconfig,anyconfig,Character Added: m
anaio,anyio,Character Replaced: a;Swap Vowel: y => a
anvio,anyio,Character Replaced: v
apyio,anyio,Character Replaced: p
ansio,anyio,Character Replaced: s
antio,anyio,Character Replaced: t;Close Letters on QWERTY Keyboard: y => t
anyioc,anyio,Character Added: c
anymarkup,anymarkup-core,Separated Section Removed: 1 ('n')
apache-airflow,apache-airflow-client,Separated Section Removed: 2 ('a')
apache-airlfow-providers-facebook,apache-airflow-providers-facebook,Letters Swapped
apache-airflow-providers-sftp,apache-airflow-providers-ftp,Character Added: s;Containing Character Added: s
apache-airflow-providers-odbc,apache-airflow-providers-jdbc,Character Replaced: o
apache-airflow-providers-jdbc,apache-airflow-providers-odbc,Character Replaced: j
apache-airflow-providers-ftp,apache-airflow-providers-sftp,Character Removed: 25 ('s')
apache-airflow-providers-smtp,apache-airflow-providers-sftp,Character Replaced: m
apache-airflow-providers-sftp,apache-airflow-providers-smtp,Character Replaced: f
apacheairflow,apache-airflow,Character Removed: 6 ('-');Separator Removed -
airflow,apache-airflow,Separated Section Removed: 0 ('a')
beam,apache-beam,Separated Section Removed: 0 ('a')
apache-flink,apache-flink-libraries,Separated Section Removed: 2 ('a')
flink,apache-flink,Separated Section Removed: 0 ('a')
sedona,apache-sedona,Separated Section Removed: 0 ('a')
superset,apache-superset,Separated Section Removed: 0 ('a')
apeye,apeye-core,Separated Section Removed: 1 ('p')
aceye,apeye,Character Replaced: c
api,api-insee,Separated Section Removed: 1 ('p')
api,api-session,Separated Section Removed: 1 ('p')
wapiclient,apiclient,Character Added: w;Double hit character: w
apyclient,apiclient,Character Replaced: y;Swap Vowel: i => y
dapiclient,apiclient,Character Added: d
apiqlient,apiclient,Character Replaced: q
epiclient,apiclient,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
sapiclient,apiclient,Character Added: s;Double hit character: s
api-client,apiclient,Character Added: -
hapiclient,apiclient,Character Added: h
apiflash,APIFlask,Character Replaced: h
client,apify-client,Separated Section Removed: 0 ('a')
apify,apify-client,Separated Section Removed: 1 ('p')
shared,apify-shared,Separated Section Removed: 0 ('a')
apify,apify-shared,Separated Section Removed: 1 ('p')
agify,apify,Ascii Homoglpyh: p => g;Character Replaced: g
ipify,apify,Character Replaced: i;Swap Vowel: a => i
mapify,apify,Character Added: m
apipy,apify,Character Replaced: p
tpify,apify,Character Replaced: t
appify,apify,Character Added: p;Character Added: p;Containing Character Added: p;Containing Character Added: p;Letter Duplicated: p
aify,apify,Character Removed: 1 ('p')
aipkg,apipkg,Character Removed: 1 ('p')
apispec,apispec-oneofschema,Separated Section Removed: 1 ('p')
apispec,apispec-webframeworks,Separated Section Removed: 1 ('p')
apisec,apispec,Character Removed: 4 ('p')
oapispec,apispec,Character Added: o
pispec,apispec,Character Removed: 0 ('a')
vpitools,apitools,Character Replaced: v
hapitools,apitools,Character Added: h
aitools,apitools,Character Removed: 1 ('p')
epitools,apitools,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
apmtools,apitools,Character Replaced: m
apptools,apitools,Letter Duplicated and Replaced: p;Character Replaced: p
papitools,apitools,Character Added: p;Containing Character Added: p
akitools,apitools,Character Replaced: k
apstools,apitools,Character Replaced: s
ap-tools,apitools,Character Replaced: -
amitools,apitools,Character Replaced: m
pitools,apitools,Character Removed: 0 ('a')
appinspector,apkinspector,Letter Duplicated and Replaced: p;Character Replaced: p
apkutils3,apkutils2,Character Replaced: 3;Close Letters on QWERTY Keyboard: 2 => 3
apkutils,apkutils2,Character Removed: 8 ('2');Suffix Removed: 2
appr,aplr,Letter Duplicated and Replaced: p;Character Replaced: p;Close Letters on QWERTY Keyboard: l => p
apxr,aplr,Character Replaced: x
aprl,aplr,Letters Swapped
amlr,aplr,Character Replaced: m
kplr,aplr,Character Replaced: k
aflr,aplr,Character Replaced: f
alpr,aplr,Letters Swapped
apls,aplr,Character Replaced: s
splus,aplus,Character Replaced: s;Close Letters on QWERTY Keyboard: a => s
axplus,aplus,Character Added: x
oplus,aplus,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
apus,aplus,Character Removed: 2 ('l')
mplus,aplus,Character Replaced: m
atlus,aplus,Character Replaced: t
apls,aplus,Character Removed: 3 ('u')
eplus,aplus,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
plus,aplus,Character Removed: 0 ('a')
tplus,aplus,Character Replaced: t
apns,apns2,Character Removed: 4 ('2');Suffix Removed: 2
apns3,apns2,Character Replaced: 3;Close Letters on QWERTY Keyboard: 2 => 3
apns23,apns2,Character Added: 3;Close Letters on QWERTY Keyboard, added to end: apns2 => 3;Suffix Added: 3
app,app-model,Separated Section Removed: 1 ('p')
app-store-scrapr,app-store-scraper,Character Removed: 15 ('e')
app-store,app-store-scraper,Separated Section Removed: 2 ('p')
app-store-server,app-store-server-library,Separated Section Removed: 3 ('-')
stubs,appdirs-stubs,Separated Section Removed: 0 ('a')
appdirs,appdirs-stubs,Separated Section Removed: 1 ('p')
arpier,appier,Character Replaced: r
happier,appier,Character Added: h
appie,appier,Character Removed: 5 ('r')
appver,appier,Character Replaced: v
applier,appier,Character Added: l;Double hit character: l
properties,application-properties,Separated Section Removed: 0 ('a')
application,application-properties,Separated Section Removed: 1 ('p')
appraise,apprise,Character Added: a;Containing Character Added: a
pscheduler,APScheduler,Character Removed: 0 ('a')
ipsw,apsw,Character Replaced: i;Swap Vowel: a => i
apsd,apsw,Character Replaced: d;Close Letters on QWERTY Keyboard: w => d
appw,apsw,Letter Duplicated and Replaced: p;Character Replaced: p
apsg,apsw,Character Replaced: g
apss,apsw,Character Replaced: s;Close Letters on QWERTY Keyboard: w => s
apgw,apsw,Character Replaced: g
aps,apsw,Character Removed: 3 ('w')
apsi,apsw,Character Replaced: i
apys,apysc,Character Removed: 4 ('c')
pysc,apysc,Character Removed: 0 ('a')
qtp,aqtp,Character Removed: 0 ('a')
atp,aqtp,Character Removed: 1 ('q')
aqt,aqtp,Character Removed: 3 ('p')
antp,aqtp,Character Replaced: n
aar,ara,Letters Swapped
mara,ara,Character Added: m
aha,ara,Character Replaced: h
ava,ara,Character Replaced: v
arr,ara,Character Replaced: r
aya,ara,Character Replaced: y
a9a,ara,Character Replaced: 9
aga,ara,Character Replaced: g;Close Letters on QWERTY Keyboard: r => g
era,ara,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
aja,ara,Character Replaced: j
ari,ara,Character Replaced: i;Swap Vowel: a => i
raa,ara,Letters Swapped
ra,ara,Character Removed: 0 ('a')
arca,ara,Character Added: c
arac,ara,Character Added: c
tara,ara,Character Added: t
arb,ara,Character Replaced: b
ora,ara,Ascii Homoglpyh: a => o;Character Replaced: o;Swap Vowel: a => o
arx,ara,Character Replaced: x;Close Letters on QWERTY Keyboard: a => x
arl,ara,Character Replaced: l
aka,ara,Character Replaced: k
ana,ara,Ascii Homoglpyh: r => n;Character Replaced: n
aqa,ara,Character Replaced: q
nara,ara,Character Added: n
arn,ara,Character Replaced: n
aira,ara,Character Added: i
aray,ara,Character Added: y
aura,ara,Character Added: u
ira,ara,Character Replaced: i;Swap Vowel: a => i
aba,ara,Character Replaced: b
aea,ara,Character Replaced: e;Close Letters on QWERTY Keyboard: r => e
ard,ara,Character Replaced: d
arh,ara,Character Replaced: h
asa,ara,Character Replaced: s
aram,ara,Character Added: m
fra,ara,Bit Flips: Byte 0, Bit 2;Character Replaced: f
arf,ara,Character Replaced: f
sra,ara,Character Replaced: s;Close Letters on QWERTY Keyboard: a => s
cra,ara,Character Replaced: c
a2a,ara,Character Replaced: 2
aca,ara,Character Replaced: c
abra,ara,Character Added: b
pra,ara,Character Replaced: p
aia,ara,Character Replaced: i
aru,ara,Character Replaced: u;Swap Vowel: a => u
bara,ara,Character Added: b
awa,ara,Character Replaced: w
arat,ara,Character Added: t
mra,ara,Character Replaced: m
aza,ara,Character Replaced: z
aria,ara,Character Added: i
arta,ara,Character Added: t
arka,ara,Character Added: k
arq,ara,Ascii Homoglpyh: a => q;Character Replaced: q;Close Letters on QWERTY Keyboard: a => q
are,ara,Ascii Homoglpyh: a => e;Character Replaced: e;Swap Vowel: a => e
arang,ara,Suffix Added: ng
gra,ara,Character Replaced: g
arpa,ara,Character Added: p
ama,ara,Character Replaced: m
yara,ara,Character Added: y
arg,ara,Character Replaced: g
arsa,ara,Character Added: s;Double hit character: s
ark,ara,Character Replaced: k
aoa,ara,Character Replaced: o
art,ara,Character Replaced: t
ar,ara,Character Removed: 2 ('a')
